date,merged file,link_link,called (NaN: not available; 1=yes; 0=not interested;),irrelevant,Erlaubnis nochmal anrufen,hilfsbereit/gesprächig,website,Nummer,job,Notizen
,,https://www.google.com/maps/place/Naturheilpraxis+Pia+Homolka/data=!4m7!3m6!1s0x47a3222ed29f8a87:0x45ca6e59350e756b!8m2!3d50.3473115!4d9.884649!16s%2Fg%2F11bw593g6h!19sChIJh4qf0i4io0cRa3UONVluykU?authuser=0&hl=de&rclk=1,,,,,http://www.naturheilpraxis-homolka.de/,,hp,
,,https://www.google.com/maps/place/Drs.+med.+Eva+und+Norbert+Lischka/data=!4m7!3m6!1s0x47a326df21a93be9:0xd3cea8a4322a6b3!8m2!3d50.3111389!4d9.7860867!16s%2Fg%2F11hcfn0bl6!19sChIJ6TupId8mo0cRs6YiQ4rqPA0?authuser=0&hl=de&rclk=1,,,,,http://neera-fasten.de/,,,
,,https://www.google.com/maps/place/Frau+Dr.+med.+Ingrid+Dathe/data=!4m7!3m6!1s0x47a3272538d1e2c7:0x7828ad230dec111!8m2!3d50.2991!4d9.7883!16s%2Fg%2F1wj_s8ft!19sChIJx-LROCUno0cREcHeMNKKggc?authuser=0&hl=de&rclk=1,,,,,0,,psy,
,,https://www.google.com/maps/place/Klassische+Hom%C3%B6opathie/data=!4m7!3m6!1s0x47a2d8da3d9d5243:0x203d46da1c727f27!8m2!3d50.2332395!4d9.7653205!16s%2Fg%2F11fkf7rqs5!19sChIJQ1KdPdrYokcRJ39yHNpGPSA?authuser=0&hl=de&rclk=1,,,,,http://praxishenninger.de/,,hp,
,,https://www.google.com/maps/place/Malteser-Klinik+Dr.+von+Weckbecker+gGmbH/data=!4m7!3m6!1s0x47a326df2109ebad:0x33012e4b28250420!8m2!3d50.31108!4d9.7859174!16s%2Fg%2F1tfkprvg!19sChIJresJId8mo0cRIAQlKEsuATM?authuser=0&hl=de&rclk=1,,,,,http://www.weckbecker.com/,,,
,,https://www.google.com/maps/place/Frau+Dipl.-Psych.+Anita+Behringer/data=!4m7!3m6!1s0x47a326d98887c5a1:0xf669fc83917af023!8m2!3d50.3132475!4d9.7925817!16s%2Fg%2F1v_z7xtb!19sChIJocWHiNkmo0cRI_B6kYP8afY?authuser=0&hl=de&rclk=1,,,,,https://www.psychotherapie-behringer.de/,,psy,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Naturheilkunde+Sabine+Eger/data=!4m7!3m6!1s0x47a2e3c25a16d0af:0xb1fbd4ca5d511e91!8m2!3d50.1893797!4d10.0541089!16s%2Fg%2F11pw7s9mlf!19sChIJr9AWWsLjokcRkR5RXcrU-7E?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraktiker-bad-kissingen.de/,,hp,
,,https://www.google.com/maps/place/Weckbecker/data=!4m10!3m9!1s0x47a326d91786de41:0x9c1c898875198a2!5m2!4m1!1i2!8m2!3d50.3111075!4d9.7859063!16s%2Fg%2F11f01dc0j0!19sChIJQd6GF9kmo0cRophRh5jIwQk?authuser=0&hl=de&rclk=1,,,,,https://www.weckbecker.com/,,tier,
,,https://www.google.com/maps/place/Naturheilpraxis+-+Karl+Lingenfelder/data=!4m7!3m6!1s0x4173b4339be87419:0x2dd8bf63b82864b2!8m2!3d50.5523667!4d9.6790825!16s%2Fg%2F11b6nklpjr!19sChIJGXTomzO0c0ERsmQouGO_2C0?authuser=0&hl=de&rclk=1,,,,,https://www.praxis-lingenfelder.de/,,hp,
,,https://www.google.com/maps/place/Physiotherapie+Villa+Kunterbunt/data=!4m7!3m6!1s0x47a327a01f1ce821:0x21b1ce2032033a36!8m2!3d50.3088381!4d9.788611!16s%2Fg%2F1v3gqxxc!19sChIJIegcH6Ano0cRNjoDMiDOsSE?authuser=0&hl=de&rclk=1,,,,,https://www.villakunterbunt-physio.de/,,physio,
,,https://www.google.com/maps/place/Prof.+Dr.+med.+Emanuel+Fritschka+-+Haus%C3%A4rztlich-Internistische+Praxis/data=!4m7!3m6!1s0x47a3272012585abf:0x8e08ac9f6444a64b!8m2!3d50.3087389!4d9.786498!16s%2Fg%2F1wtbsx6n!19sChIJv1pYEiAno0cRS6ZEZJ-sCI4?authuser=0&hl=de&rclk=1,,,,,http://www.praxis-fritschka-dathe.de/,,doc,
,,https://www.google.com/maps/place/Monika+Leimbach/data=!4m7!3m6!1s0x47a326d1ba9dbf81:0x8a27a36b087de0c0!8m2!3d50.316102!4d9.8003913!16s%2Fg%2F11csrtbx1r!19sChIJgb-dutEmo0cRwOB9CGujJ4o?authuser=0&hl=de&rclk=1,,,,,https://www.psychologische-beraterin24.de/,,psy,
,,https://www.google.com/maps/place/Dr.+med.+Christian+Knopp/data=!4m7!3m6!1s0x47a326d902bc93c1:0xe35be1565afe9b1e!8m2!3d50.3110022!4d9.790405!16s%2Fg%2F1vvr56_g!19sChIJwZO8Atkmo0cRHpv-WlbhW-M?authuser=0&hl=de&rclk=1,,,,,0,,doc,
,,https://www.google.com/maps/place/Emanuel+Fritschka/data=!4m7!3m6!1s0x47a3272012c25803:0xecf1f60dd053f96d!8m2!3d50.308388!4d9.781297!16s%2Fg%2F1ptx_vllj!19sChIJA1jCEiAno0cRbflT0A328ew?authuser=0&hl=de&rclk=1,,,,,0,,doc,
,,https://www.google.com/maps/place/Gemeinschaftspraxis+Dr.+Kleinhenz+und+Dr.+Wirth/data=!4m7!3m6!1s0x47a327a8fbdf0687:0xb59a29c39be77706!8m2!3d50.3038216!4d9.7471859!16s%2Fg%2F1tdfxqtt!19sChIJhwbf-6gno0cRBnfnm8MpmrU?authuser=0&hl=de&rclk=1,,,,,http://www.hausaerzte-staatsbad.de/,,doc,
,,https://www.google.com/maps/place/Drost+Dieter+Dr.+med./data=!4m7!3m6!1s0x47a32720b35770cb:0xa8d64718f7691bf6!8m2!3d50.3077123!4d9.786395!16s%2Fg%2F1tfphtvd!19sChIJy3BXsyAno0cR9htp9xhH1qg?authuser=0&hl=de&rclk=1,,,,,0,,doc,
,,https://www.google.com/maps/place/Praxis+Wildenauer/data=!4m7!3m6!1s0x47a326d8e13826a3:0xe94d5921658552d8!8m2!3d50.3107881!4d9.7894796!16s%2Fg%2F1tgcl9bz!19sChIJoyY44dgmo0cR2FKFZSFZTek?authuser=0&hl=de&rclk=1,,,,,http://www.praxis-wildenauer.de/,,doc,
,,https://www.google.com/maps/place/Herr+Dr.+med.+Karl-Heinz+Dathe/data=!4m7!3m6!1s0x47a32720aa932177:0x2fb124a37f855713!8m2!3d50.3087389!4d9.786498!16s%2Fg%2F1tph0rhk!19sChIJdyGTqiAno0cRE1eFf6MksS8?authuser=0&hl=de&rclk=1,,,,,https://www.praxis-fritschka-dathe.de/,,doc,
,,https://www.google.com/maps/place/Naturheilpraxis/data=!4m7!3m6!1s0x47a333fc11579829:0xfa51555385a922a4!8m2!3d50.55397!4d9.67778!16s%2Fg%2F1tggsjpn!19sChIJKZhXEfwzo0cRpCKphVNVUfo?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraktiker-fulda.com/,,hp,
,,https://www.google.com/maps/place/Friseursalon+Team+Margot+hair+%26+soul/data=!4m7!3m6!1s0x47a326d76589589f:0xf68ac3fb64e166d5!8m2!3d50.3121896!4d9.796316!16s%2Fg%2F11c2nc40ky!19sChIJn1iJZdcmo0cR1WbhZPvDivY?authuser=0&hl=de&rclk=1,,,,,0,,,
,,https://www.google.com/maps/place/Deutsche+Heilpraktikerschule%C2%AE+Fulda/data=!4m7!3m6!1s0x47a3368284904d67:0x82582a8c3d4ad6cc!8m2!3d50.5598866!4d9.6773571!16s%2Fg%2F11h08tzdl!19sChIJZ02QhII2o0cRzNZKPYwqWII?authuser=0&hl=de&rclk=1,,,,,https://deutsche-heilpraktikerschule.de/fulda,,"hp, edu",
,,https://www.google.com/maps/place/Beate+H%C3%BCmmert/data=!4m7!3m6!1s0x41734ce2924d228f:0x9ab8df4492116d1a!8m2!3d49.7781675!4d9.9820865!16s%2Fg%2F1vzn4kly!19sChIJjyJNkuJMc0ERGm0RkkTfuJo?authuser=0&hl=de&rclk=1,,,,,http://www.beate-huemmert.de/,,hp,
,,https://www.google.com/maps/place/Capio+Franz+von+Pr%C3%BCmmer+Klinik+Bad+Br%C3%BCckenau/data=!4m7!3m6!1s0x47a32720ba1686a1:0xd52b8906df06a37b!8m2!3d50.3076092!4d9.7851721!16s%2Fg%2F1tk4q4qn!19sChIJoYYWuiAno0cRe6MG3waJK9U?authuser=0&hl=de&rclk=1,,,,,http://www.capio-franz-von-pruemmer-klinik.de/,,"hp, physio",
,,https://www.google.com/maps/place/Hausarztpraxis+Georgipark/data=!4m7!3m6!1s0x47a327209e01be01:0x785c1de2ef07ba18!8m2!3d50.3089155!4d9.7846682!16s%2Fg%2F1wzt1cxc!19sChIJAb4BniAno0cRGLoH7-IdXHg?authuser=0&hl=de&rclk=1,,,,,https://hausarztpraxis-georgipark.de/,,doc,
,,https://www.google.com/maps/place/Dorint+Resort+%26+Spa+Bad+Br%C3%BCckenau/data=!4m10!3m9!1s0x47a327a83846f9c1:0xc7a2e684a3dd1845!5m2!4m1!1i2!8m2!3d50.30328!4d9.749269!16s%2Fg%2F1yg5861fy!19sChIJwflGOKgno0cRRRjdo4Tmosc?authuser=0&hl=de&rclk=1,,,,,https://hotel-bad-brueckenau.dorint.com/de/,,,
,,https://www.google.com/maps/place/Haus+Volkersberg/data=!4m10!3m9!1s0x47a326ccb5d9cd95:0x213d40ce8387050!5m2!4m1!1i2!8m2!3d50.3291969!4d9.7671147!16s%2Fg%2F11f4wv8lkg!19sChIJlc3Ztcwmo0cRUHA46AzUEwI?authuser=0&hl=de&rclk=1,,,,,https://volkersberg.de/,,,
,,https://www.google.com/maps/place/Bayerisches+Staatsbad+Bad+Br%C3%BCckenau/data=!4m7!3m6!1s0x47a327a8fbdf0687:0x9c930362dba29e15!8m2!3d50.3030459!4d9.7497406!16s%2Fg%2F1tjdqbjk!19sChIJhwbf-6gno0cRFZ6i22IDk5w?authuser=0&hl=de&rclk=1,,,,,http://www.staatsbad.de/,,,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Osteopathie+Vanessa+Szczesniak/data=!4m7!3m6!1s0x47a33d1e78cee0d7:0xfab5849a2f51dd50!8m2!3d50.44889!4d9.91429!16s%2Fg%2F11f01vghmd!19sChIJ1-DOeB49o0cRUN1RL5qEtfo?authuser=0&hl=de&rclk=1,,,,,http://www.therapie-szczesniak.de/,,hp,
,97772_heilpraktiker.html,97772_heilpraktiker.html,,,,,,,,
,,https://www.google.com/maps/place/Heilpraxis+Gehrlein/data=!4m7!3m6!1s0x47a3228a15da7db3:0xcf83d17188e41bb5!8m2!3d50.3817567!4d9.9203771!16s%2Fg%2F11hd5f1b9z!19sChIJs33aFYoio0cRtRvkiHHRg88?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraxis-gehrlein.de/,,hp,
,,https://www.google.com/maps/place/Heilpraktiker+f%C3%BCr+Physiotherapie/data=!4m7!3m6!1s0x47a3394ca860193d:0x2cae1161de7c9c50!8m2!3d50.5644255!4d9.6495359!16s%2Fg%2F11jh8qhc4s!19sChIJPRlgqEw5o0cRUJx83mERriw?authuser=0&hl=de&rclk=1,,,,,http://www.physio-crost.de/,,"hp, physio",
,,https://www.google.com/maps/place/Ern%C3%A4hrungsberatung+Anika+Karuth/data=!4m7!3m6!1s0x47a323399456e8d9:0x9f474b091dca2513!8m2!3d50.37761!4d9.91061!16s%2Fg%2F11l8swv41k!19sChIJ2ehWlDkjo0cREyXKHQlLR58?authuser=0&hl=de&rclk=1,,,,,http://www.dieseeleisstmit.wordpress.com/,,doc,
,,https://www.google.com/maps/place/Christine+Gehrlein+mobile+Fu%C3%9Fpflege/data=!4m7!3m6!1s0x47a3232928967e2f:0xa6f3cba5185c1c77!8m2!3d50.3817567!4d9.9203771!16s%2Fg%2F11h4m_b1y7!19sChIJL36WKCkjo0cRdxxcGKXL86Y?authuser=0&hl=de&rclk=1,,,,,0,,podo,
,,https://www.google.com/maps/place/Marc+Jeschke/data=!4m7!3m6!1s0x47a323aaf00dacdf:0x7c7c3c423694d3d3!8m2!3d50.3759868!4d9.9007032!16s%2Fg%2F11h6nvwxy4!19sChIJ36wN8Kojo0cR09OUNkI8fHw?authuser=0&hl=de&rclk=1,,,,,http://www.physio-jeschke.de/,,physio,
,,https://www.google.com/maps/place/Physiotherapie+Thomas+Schrenk/data=!4m7!3m6!1s0x47a3225e3073ad5d:0x3465a3673d47ee0e!8m2!3d50.3782334!4d9.9123582!16s%2Fg%2F1v3hy_b6!19sChIJXa1zMF4io0cRDu5HPWejZTQ?authuser=0&hl=de&rclk=1,,,,,http://www.physio-schrenk.de/,,physio,
,,https://www.google.com/maps/place/Illek+Wolfgang/data=!4m7!3m6!1s0x47a322601c2ef139:0xa6ce08f8dc3debf0!8m2!3d50.3808451!4d9.9157111!16s%2Fg%2F11b6d77ddw!19sChIJOfEuHGAio0cR8Os93PgIzqY?authuser=0&hl=de&rclk=1,,,,,0,,physio,
,,https://www.google.com/maps/place/R%2BV+Versicherung+Wildflecken+-+Wolfram+Reidelbach/data=!4m7!3m6!1s0x47a3225c5d7a074f:0x386ff5fe1a568b61!8m2!3d50.3744018!4d9.9070858!16s%2Fg%2F1tls1vtg!19sChIJTwd6XVwio0cRYYtWGv71bzg?authuser=0&hl=de&rclk=1,,,,,https://www.ruv.de/vor-ort/wildflecken/runkel-reidelbach#Ansprechpartner-Wildflecken,,,
,,https://www.google.com/maps/place/Apollo+Grill/data=!4m7!3m6!1s0x47a3225e7439d7d3:0xed6427e47c9402df!8m2!3d50.376367!4d9.9109601!16s%2Fg%2F1tptpm71!19sChIJ09c5dF4io0cR3wKUfOQnZO0?authuser=0&hl=de&rclk=1,,,,,https://www.facebook.com/apollo.grill1,,,
,,https://www.google.com/maps/place/CVJM+Feriendorf+Wildflecken/data=!4m10!3m9!1s0x47a31886549ee7ed:0xdd23de6f7252d332!5m2!4m1!1i2!8m2!3d50.3752797!4d9.9504614!16s%2Fg%2F11bzyqwc3z!19sChIJ7eeeVIYYo0cRMtNScm_eI90?authuser=0&hl=de&rclk=1,,,,,http://www.wildflecken-cvjm.de/,,,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Hypnose+Nils+Bargsten/data=!4m7!3m6!1s0x47a4cce2ac0c5999:0x1a520aac69d28f07!8m2!3d51.3910948!4d9.9004533!16s%2Fg%2F11cn95_bbg!19sChIJmVkMrOLMpEcRB4_SaawKUho?authuser=0&hl=de&rclk=1,,,,,http://www.nils-bargsten.de/,,hp,
,,https://www.google.com/maps/place/Campingplatz+Kreuzberg+Rh%C3%B6n/data=!4m7!3m6!1s0x47a3187d13de1219:0x32bdbedf4462a432!8m2!3d50.3792!4d9.95254!16s%2Fg%2F1tdrdcp3!19sChIJGRLeE30Yo0cRMqRiRN--vTI?authuser=0&hl=de&rclk=1,,,,,http://www.camping-kreuzberg.de/,,,
,,https://www.google.com/maps/place/Naturheilpraxis+Pia+Homolka/data=!4m7!3m6!1s0x479fc1aa8dea51d7:0x4a781aefd1a7dad5!8m2!3d49.00644!4d12.0638!16s%2Fg%2F1tkp3zy3!19sChIJ11HqjarBn0cR1dqn0e8aeEo?authuser=0&hl=de&rclk=1,,,,,http://www.naturheilpraxis-homolka.de/,,hp,
,,https://www.google.com/maps/place/Heilpraktikerin+Sabine+Lange/data=!4m7!3m6!1s0x47a901ad283c457d:0x8e3b09d06199f217!8m2!3d52.6902604!4d13.1667474!16s%2Fg%2F1wtbsy0p!19sChIJfUU8KK0BqUcRF_KZYdAJO44?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraktikerin-velten.de/,,hp,
,,https://www.google.com/maps/place/Wohler+Heilpraktikerin+Dozent+in+der+Erwachsenenbildung/data=!4m7!3m6!1s0x47a90121e2e8ee05:0x30c7d6e137bd3eff!8m2!3d52.7202145!4d13.187698!16s%2Fg%2F11bzymvpvb!19sChIJBe7o4iEBqUcR_z69N-HWxzA?authuser=0&hl=de&rclk=1,,,,,http://www.dumai.de/,,hp,
,,https://www.google.com/maps/place/Heilpraxis+Panacea+Ganzheitliche+Medizin+Heilpraktikerin+Magdalena+Gasior/data=!4m7!3m6!1s0x47a903404cfe5f71:0xdcc46326be3c714f!8m2!3d52.7279425!4d13.0804489!16s%2Fg%2F11rd2gz5nw!19sChIJcV_-TEADqUcRT3E8viZjxNw?authuser=0&hl=de&rclk=1,,,,,https://www.heilpraxis-panacea.de/,,hp,
,,https://www.google.com/maps/place/Naturheilpraxis+Ilka+Wohler/data=!4m7!3m6!1s0x47a906b5dde258b9:0xf8d5ff0bf0542515!8m2!3d52.72352!4d13.19174!16s%2Fg%2F1tp269n7!19sChIJuVji3bUGqUcRFSVU8Av_1fg?authuser=0&hl=de&rclk=1,,,,,http://www.dumai.de/,,hp,
,,https://www.google.com/maps/place/Gesundheitspraxis+f%C3%BCr+Naturheilkunde+Kristina+von+Angern/data=!4m7!3m6!1s0x47a9aafb620b2d6d:0xfc86e57031141702!8m2!3d52.6776099!4d13.2902259!16s%2Fg%2F11c1tmjglf!19sChIJbS0LYvuqqUcRAhcUMXDlhvw?authuser=0&hl=de&rclk=1,,,,,0,,hp,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Naturheilkunde+und+Lerntherapie+Beate+Czech/data=!4m7!3m6!1s0x47a903a983d4da41:0x2e64bbbacb50b5ec!8m2!3d52.7171827!4d13.0724578!16s%2Fg%2F1thw15s5!19sChIJQdrUg6kDqUcR7LVQy7q7ZC4?authuser=0&hl=de&rclk=1,,,,,http://www.pnl-czech.de/,,hp,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Akupunktur+%26+Hom%C3%B6opathie+Katrin+Grossmann-Knauer%2F+Heilpraktiker/data=!4m7!3m6!1s0x47a9aac9bbbaadd5:0xe899bf9c7a26cf0a!8m2!3d52.654!4d13.25797!16s%2Fg%2F12hkj7g5h!19sChIJ1a26u8mqqUcRCs8mepy_meg?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraktikerin-grossmann.de/,,hp,
,,https://www.google.com/maps/place/Heilpraxis+Gabriele+Becker/data=!4m7!3m6!1s0x47a906ca412dff8d:0x8e84060f716dd53b!8m2!3d52.7355126!4d13.2448242!16s%2Fg%2F12ll2sbg6!19sChIJjf8tQcoGqUcRO9VtcQ8GhI4?authuser=0&hl=de&rclk=1,,,,,http://www.becker-heilpraxis.de/,,hp,
,,https://www.google.com/maps/place/Naturheilpraxis+Dr.+rer.+nat.+Angelika+K%C3%BCster/data=!4m7!3m6!1s0x47a90759b551f419:0x5034c302ae837f65!8m2!3d52.7453207!4d13.2650032!16s%2Fg%2F1thcrch_!19sChIJGfRRtVkHqUcRZX-DrgLDNFA?authuser=0&hl=de&rclk=1,,,,,https://www.naturheilpraxis-kuester-lehnitz.de/,,hp,
,,https://www.google.com/maps/place/Heilpraktikerin+Elke+Klein/data=!4m7!3m6!1s0x47a8ff7fa7d68789:0x1d01c6be480c743e!8m2!3d52.6080075!4d13.1983299!16s%2Fg%2F11c3k320wc!19sChIJiYfWp3__qEcRPnQMSL7GAR0?authuser=0&hl=de&rclk=1,,,,,http://www.eklein-heilpraxis.de/,,hp,
,,https://www.google.com/maps/place/Sylvia+Kasch/data=!4m7!3m6!1s0x47a907c264331f0b:0x8ce3967166afdaf5!8m2!3d52.74328!4d13.26293!16s%2Fg%2F11jh28pntl!19sChIJCx8zZMIHqUcR9dqvZnGW44w?authuser=0&hl=de&rclk=1,,,,,https://www.jameda.de/oranienburg/heilpraktiker/sylvia-kasch/uebersicht/81493333_1/?utm_medium=GMB&utm_source=GMB&utm_campaign=GMB,,hp,
,,https://www.google.com/maps/place/Bettina+Humboldt/data=!4m7!3m6!1s0x47a9a9aea4be6867:0x62a2531c59681e0f!8m2!3d52.7631023!4d13.330882!16s%2Fg%2F11bzs392f2!19sChIJZ2i-pK6pqUcRDx5oWRxTomI?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraktikerin-humboldt.de/,,hp,
,,https://www.google.com/maps/place/Naturheilpraxis+-+Schildow/data=!4m7!3m6!1s0x47a9acc7eb018993:0x9e4145ba8ffb2423!8m2!3d52.6453644!4d13.3768541!16s%2Fg%2F1th22v8q!19sChIJk4kB68esqUcRIyT7j7pFQZ4?authuser=0&hl=de&rclk=1,,,,,http://naturheilpraxis-schildow.de/,,hp,
,,https://www.google.com/maps/place/Naturheilpraxis+Neu+D%C3%B6beritz+Cathrin+Riana+Dentel/data=!4m7!3m6!1s0x47a8f97fa8c5dc69:0x380e1762c6aaf23b!8m2!3d52.5421047!4d13.0499033!16s%2Fg%2F11dflwqvpz!19sChIJadzFqH_5qEcRO_KqxmIXDjg?authuser=0&hl=de&rclk=1,,,,,http://heilpraxis-dentel.de/,,hp,
,,https://www.google.com/maps/place/Heilpraxis+Hom%C3%B6opathie+%26+Ern%C3%A4hrungsberatung/data=!4m7!3m6!1s0x47a9aafceaebcce7:0x320b51d6c7872339!8m2!3d52.6771!4d13.29186!16s%2Fg%2F11b6dp7mc4!19sChIJ58zr6vyqqUcROSOHx9ZRCzI?authuser=0&hl=de&rclk=1,,,,,http://hp-maerz.de/,,hp,
,,https://www.google.com/maps/place/Sandra+Wolschke+Heilpraktikerin+und+Waldbaden+Kursleiterin/data=!4m7!3m6!1s0x47a8ff01d2060a93:0x79edb97c0d6787fd!8m2!3d52.630053!4d13.2028423!16s%2Fg%2F11fj10pf_d!19sChIJkwoG0gH_qEcR_YdnDXy57Xk?authuser=0&hl=de&rclk=1,,,,,http://www.sandra-wolschke.de/,,hp,
,,https://www.google.com/maps/place/Heilpraxis+Mittelpunkt/data=!4m7!3m6!1s0x4775f7fad7861ed7:0x1a612b3acf3451b2!8m2!3d48.274508!4d12.1479368!16s%2Fg%2F11rk67g4_9!19sChIJ1x6G1_r3dUcRslE0zzorYRo?authuser=0&hl=de&rclk=1,,,,,https://www.heilpraxis-mittelpunkt.de/,,hp,
,,https://www.google.com/maps/place/Alternative+Heilpraxis+Astrid+F%C3%BCrstenberg/data=!4m7!3m6!1s0x47a9aae33b4a7f53:0xb19879d468f69e4c!8m2!3d52.67474!4d13.29152!16s%2Fg%2F1vb9c2ks!19sChIJU39KO-OqqUcRTJ72aNR5mLE?authuser=0&hl=de&rclk=1,,,,,0,,hp,
,,https://www.google.com/maps/place/Heilpraktikerin+Jacqueline+Schneider/data=!4m7!3m6!1s0x47a9073f4a1989c9:0xf9ee8ae5956eb758!8m2!3d52.7518432!4d13.2360145!16s%2Fg%2F12lsyq_tm!19sChIJyYkZSj8HqUcRWLduleWK7vk?authuser=0&hl=de&rclk=1,,,,,https://www.sanguinum.com/ernaehrungsberatung/standort/jacqueline-schneider-oranienburg/,,hp,
,,https://www.google.com/maps/place/Naturheilzentrum+Falkensee+Villa+Oxalis/data=!4m7!3m6!1s0x47a8f910c9a99583:0x37643758673f0133!8m2!3d52.5606481!4d13.0910646!16s%2Fg%2F11hzy8fvgh!19sChIJg5WpyRD5qEcRMwE_Z1g3ZDc?authuser=0&hl=de&rclk=1,,,,,https://www.naturheilzentrum-falkensee.de/,,hp,
,,https://www.google.com/maps/place/Heilpraktikerschule+Dr.+Heupel/data=!4m7!3m6!1s0x47a854426453cc73:0x3305d3e9ca627312!8m2!3d52.586385!4d13.2829575!16s%2Fg%2F11fxc1ykp7!19sChIJc8xTZEJUqEcREnNiyunTBTM?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraktikerschule-heupel.de/,,"hp, edu",
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Naturheilkunde/data=!4m7!3m6!1s0x47a8ff1e2b018895:0xd9d93dc847d6b7bf!8m2!3d52.5983786!4d13.135497!16s%2Fg%2F1tflr12q!19sChIJlYgBKx7_qEcRv7fWR8g92dk?authuser=0&hl=de&rclk=1,,,,,http://www.heilpraxis-schoenwalde.de/,,hp,
,,https://www.google.com/maps/place/Praxis+f%C3%BCr+Hom%C3%B6opathie+Christiane+Hecker/data=!4m7!3m6!1s0x47a8f93e3b0d8a39:0xd34b17527120b447!8m2!3d52.5601843!4d13.0339639!16s%2Fg%2F11r8jln46!19sChIJOYoNOz75qEcRR7QgcVIXS9M?authuser=0&hl=de&rclk=1,,,,,http://homoeopathie-hecker.de/,,hp,
,,https://www.google.com/maps/place/Heilpraxis+f%C3%BCr+Osteopathie/data=!4m7!3m6!1s0x47a8fff34223795f:0x6f7febaa028c897f!8m2!3d52.6323233!4d13.2045514!16s%2Fg%2F11dymnzl_b!19sChIJX3kjQvP_qEcRf4mMAqrrf28?authuser=0&hl=de&rclk=1,,,,,http://www.osteopathie-thomas-gross.de/,,hp,
,,https://www.google.com/maps/place/Naturheilpraxis+Albrecht/data=!4m7!3m6!1s0x47a8572aa4233c0f:0x80afdd3358f36886!8m2!3d52.5138908!4d13.2781135!16s%2Fg%2F1hc21v0_t!19sChIJDzwjpCpXqEcRhmjzWDPdr4A?authuser=0&hl=de&rclk=1,,,,,0,,hp,
,,https://www.google.com/maps/place/Silvia+Pawelzik+-+Heilpraktikerin/data=!4m7!3m6!1s0x47a850697750db81:0xc3a5e3f896f2a68a!8m2!3d52.4814993!4d13.3476461!16s%2Fg%2F1tg_8hw4!19sChIJgdtQd2lQqEcRiqbylvjjpcM?authuser=0&hl=de&rclk=1,,,,,http://www.naturpawelzik.de/,,hp,
,,https://www.google.com/maps/place/Naturheilpraxis/data=!4m7!3m6!1s0x47a9aa123b83c92f:0xecd4326c7f46931c!8m2!3d52.7151315!4d13.2720402!16s%2Fg%2F11fxvtyyj8!19sChIJL8mDOxKqqUcRHJNGf2wy1Ow?authuser=0&hl=de&rclk=1,,,,,0,,hp,
,,https://www.google.com/maps/place/Claudia+Jarmuske/data=!4m7!3m6!1s0x47a8fe28b2c31e25:0x531bd4469b886bc5!8m2!3d52.6541997!4d13.148518!16s%2Fg%2F11f3m8hlch!19sChIJJR7Dsij-qEcRxWuIm0bUG1M?authuser=0&hl=de&rclk=1,,,,,http://claudiajarmuske.de/,,hp,
,,https://www.google.com/maps/place/Klassische+Hom%C3%B6opathie+f%C3%BCr+Kinder+und+Erwachsene/data=!4m7!3m6!1s0x47a854daa327afdd:0xd205dc64b819a300!8m2!3d52.617823!4d13.3103727!16s%2Fg%2F1td4j4k8!19sChIJ3a8no9pUqEcRAKMZuGTcBdI?authuser=0&hl=de&rclk=1,,,,,http://www.homoeopathie-berlin-praxis.de/,,hp,
,,https://www.google.com/maps/place/%C3%A4rzte.de+MediService+GmbH+%26+Co.+KG/data=!4m7!3m6!1s0x479f5636a3a5b677:0x4f0aa4db3f0f83bb!8m2!3d49.472371!4d11.0636782!16s%2Fg%2F11b70k46t6!19sChIJd7alozZWn0cRu4MPP9ukCk8?authuser=0&hl=de&rclk=1,,,,,http://www.aerzte.de/,,doc,
,,https://www.google.com/maps/place/HealingCircle/data=!4m7!3m6!1s0x47a9aa5817222c4f:0xad7e976017f4ded4!8m2!3d52.6882612!4d13.2862379!16s%2Fg%2F1tcx616j!19sChIJTywiF1iqqUcR1N70F2CXfq0?authuser=0&hl=de&rclk=1,,,,,http://www.healingcircle.de/,,hp,
,,https://www.google.com/maps/place/Mobile+Tierheilpraxis+Oberkr%C3%A4mer/data=!4m7!3m6!1s0x47a90187f1a7c749:0x3701453c08c28c62!8m2!3d52.6958313!4d13.1213174!16s%2Fg%2F1thtnmsm!19sChIJScen8YcBqUcRYozCCDxFATc?authuser=0&hl=de&rclk=1,,,,,0,,"hp, tier",
,97773_heilpraktiker.html,97773_heilpraktiker.html,,,,,,,,
